PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, JWLF
Station name, Jewell_Fjord    
Begin Date, 2008-07-17
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, JWLF.cwu.nam14.pos
Offset from source file, 0.26 mm North, -15.36 mm East, 26.08 mm Vertical
Reference position, 83.1116527899 North Latitude, -45.1198324828 East Longitude, 112.86139 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2008-12-19,2.36, -1.95, -4.34, 1.84, 1.58, 12.55, repro,
2008-12-20,3.49, -2.56, -3.43, 1.76, 1.53, 12, repro,
2008-12-21,3.97, -2.62, -1.25, 1.78, 1.54, 12.16, repro,
2008-12-22,4.69, -1.77, -12.22, 1.75, 1.52, 11.86, repro,
2008-12-23,6.38, -2.66, -10.45, 1.79, 1.58, 12.22, repro,
2008-12-24,6.06, -3.98, -5.75, 1.76, 1.53, 11.96, repro,
2008-12-25,3.62, -3.51, -14.55, 1.79, 1.55, 12.12, repro,
2008-12-26,3.29, -2.00, -6.91, 1.76, 1.53, 12.05, repro,
2008-12-27,4.37, -2.11, -3.83, 1.75, 1.53, 11.96, repro,
2008-12-28,3.51, -3.00, -11.29, 1.77, 1.53, 12.08, repro,
2008-12-29,1.27, -0.63, -27.41, 1.77, 1.57, 12.21, repro,
2008-12-30,1.34, -0.52, -11.54, 1.76, 1.54, 12.02, repro,
2008-12-31,1.33, -0.10, -12.06, 1.77, 1.54, 12.11, repro,
2009-01-01,1.59, -2.39, -9.48, 1.77, 1.54, 12.14, repro,
2009-01-02,0.96, -1.19, -12.57, 1.81, 1.6, 12.56, repro,
2009-01-03,0.66, -0.98, -13.08, 1.79, 1.55, 12.35, repro,
2009-01-04,0.66, -0.21, 1.89, 1.79, 1.57, 12.31, repro,
2009-01-05,0.80, -1.18, 9.38, 2.44, 2, 16.97, repro,
2009-01-06,1.51, -2.16, -12.00, 1.8, 1.58, 12.31, repro,
2009-01-07,2.01, -2.68, -8.26, 1.78, 1.58, 12.3, repro,
2009-01-08,2.97, -1.65, -14.68, 1.84, 1.58, 12.63, repro,
2009-01-09,3.91, -2.32, -6.41, 1.84, 1.58, 12.47, repro,
2009-01-10,2.74, -2.03, -15.05, 1.76, 1.53, 12.12, repro,
2009-01-11,3.14, -0.59, -0.07, 1.82, 1.58, 12.32, repro,
2009-01-12,4.15, -2.69, -6.16, 1.9, 1.65, 13.02, repro,
2009-01-13,2.59, -1.39, -2.39, 1.88, 1.65, 12.89, repro,
2009-01-14,3.81, -1.49, -11.94, 1.86, 1.63, 12.68, repro,
2009-01-15,2.33, 0.04, -13.80, 1.79, 1.56, 12.19, repro,
2009-01-16,4.11, -0.48, -4.37, 1.79, 1.54, 12.2, repro,
2009-01-17,1.84, -1.60, -8.13, 1.82, 1.57, 12.45, repro,
2009-01-18,5.06, -2.42, -0.95, 1.87, 1.65, 12.86, repro,
2009-01-19,6.08, -2.15, -16.89, 1.91, 1.67, 13.01, repro,
2009-01-20,6.96, -1.26, -9.88, 1.83, 1.59, 12.49, repro,
2009-01-21,6.93, -2.69, -9.57, 1.86, 1.67, 12.97, repro,
2009-01-22,5.19, -2.73, -16.69, 1.83, 1.61, 12.49, repro,
2009-01-23,3.49, -2.11, -19.73, 1.83, 1.57, 12.32, repro,
2009-01-24,4.45, -4.07, -4.90, 1.87, 1.62, 12.65, repro,
2009-01-25,4.38, -2.79, -4.82, 1.85, 1.63, 12.6, repro,
2009-01-26,5.71, -1.98, -2.28, 1.78, 1.58, 12.16, repro,
2009-01-27,7.11, -1.85, -4.03, 1.81, 1.57, 12.48, repro,
2009-01-28,4.92, -2.04, -0.25, 1.78, 1.54, 12.18, repro,
2009-01-29,6.54, -1.97, -2.15, 1.79, 1.53, 12.13, repro,
2009-01-30,7.24, -3.05, -2.97, 1.79, 1.52, 12.1, repro,
2009-01-31,7.36, -4.54, -6.41, 1.76, 1.52, 11.97, repro,
2009-02-01,6.63, -1.85, -6.00, 1.76, 1.54, 12.05, repro,
2009-02-02,5.98, -3.02, -9.86, 1.77, 1.54, 12.16, repro,
2009-02-03,4.23, -3.72, -11.13, 1.76, 1.53, 11.99, repro,
2009-02-04,6.47, -2.02, -5.17, 1.78, 1.56, 12, repro,
2009-02-05,4.36, -2.36, -2.94, 1.77, 1.55, 12.05, repro,
2009-02-06,0.74, -0.65, 0.91, 1.79, 1.55, 12.18, repro,
2009-02-07,4.10, -1.85, 1.97, 2.21, 1.99, 15.31, repro,
2009-02-08,1.93, -1.35, -1.93, 1.77, 1.53, 12.13, repro,
2009-02-09,3.20, -2.12, -5.88, 1.76, 1.51, 11.85, repro,
2009-02-10,2.73, -2.08, -3.42, 1.78, 1.51, 12.14, repro,
2009-02-11,1.57, -2.83, -5.83, 1.8, 1.53, 12.12, repro,
2009-02-12,0.37, -0.70, -8.06, 1.79, 1.54, 12.25, repro,
2009-02-13,3.77, 0.00, -10.83, 1.77, 1.53, 12.07, repro,
2009-02-14,3.19, -0.70, -11.49, 1.79, 1.54, 12.16, repro,
2009-02-15,5.65, -0.73, -2.64, 1.77, 1.52, 11.98, repro,
2009-02-16,5.34, -1.28, -0.40, 1.75, 1.52, 11.84, repro,
2009-02-17,4.96, -3.23, -2.51, 1.77, 1.56, 12.1, repro,
2009-02-18,2.51, -1.45, -8.19, 1.97, 1.78, 13.62, repro,
2009-02-19,0.86, 0.20, -6.85, 1.79, 1.53, 12.16, repro,
2009-02-20,2.44, -0.68, -2.42, 1.77, 1.54, 12.11, repro,
2009-02-21,2.55, -1.32, -11.77, 1.76, 1.52, 11.92, repro,
2009-02-22,3.78, -3.45, -9.44, 1.81, 1.54, 12.28, repro,
2009-02-23,4.16, -1.40, -7.30, 1.8, 1.55, 12.21, repro,
2009-02-24,2.75, -1.84, -8.23, 2.3, 2.11, 12.66, repro,
2009-02-25,4.33, 0.22, -12.87, 444.25, 245.09, 867.71, repro,
2009-02-26,4.57, -2.64, 2.40, 1.81, 1.54, 12.29, repro,
2009-02-27,5.46, -3.72, -9.86, 1.82, 1.55, 12.26, repro,
2009-02-28,5.29, -4.06, -4.62, 2.32, 1.97, 16.51, repro,
2009-03-01,4.33, -2.31, -9.43, 1.77, 1.54, 12.13, repro,
2009-03-02,4.18, -4.56, -17.38, 1.75, 1.53, 12.08, repro,
2009-03-03,5.37, -4.89, -10.51, 1.85, 1.56, 12.58, repro,
2009-03-04,4.24, -4.63, -9.30, 1.76, 1.54, 12.09, repro,
2009-03-05,5.48, -3.09, -13.87, 1.8, 1.56, 12.32, repro,
2009-03-06,5.29, -5.24, -4.69, 1.81, 1.56, 12.17, repro,
2009-03-07,3.40, -5.52, -12.70, 1.75, 1.53, 12.01, repro,
2009-03-08,4.35, -4.59, -9.07, 1.76, 1.54, 12.05, repro,
2009-03-09,4.07, -4.95, -12.30, 1.76, 1.55, 12.02, repro,
2009-03-10,3.44, -5.02, -15.56, 1.85, 1.56, 12.58, repro,
2009-03-11,5.73, -4.70, -9.61, 1.76, 1.54, 11.97, repro,
2009-03-12,2.16, -4.11, -14.87, 1.77, 1.53, 11.96, repro,
2009-03-13,0.26, -2.98, -18.68, 1.77, 1.54, 12.16, repro,
2009-03-14,2.93, -4.28, -10.13, 1.76, 1.53, 11.96, repro,
2009-03-15,4.37, -3.66, -13.59, 1.78, 1.57, 12.27, repro,
2009-03-16,4.46, -5.54, -11.79, 1.77, 1.53, 12.07, repro,
2009-03-17,3.38, -3.48, -9.98, 1.73, 1.52, 11.86, repro,
2009-03-18,2.64, -4.60, -15.59, 1.73, 1.51, 11.91, repro,
2009-03-19,4.27, -4.32, -14.02, 1.73, 1.53, 11.95, repro,
2009-03-20,4.18, -3.82, -20.40, 1.74, 1.54, 12.08, repro,
