PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, KSNB
Station name, Steenstrup_Nordr
Begin Date, 2007-08-21
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, KSNB.cwu.nam14.pos
Offset from source file, 7.83 mm North, -13.15 mm East, 81.26 mm Vertical
Reference position, 66.8632797131 North Latitude, -35.5763150762 East Longitude, 1720.90875 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2007-11-21,0.37, -2.89, 6.71, 2.38, 1.67, 8.77, repro,
2007-11-22,3.73, 0.45, 14.32, 2.74, 1.77, 9.85, repro,
2007-11-23,2.22, -0.40, 15.12, 2.34, 1.64, 8.37, repro,
2007-11-24,0.66, -0.24, 10.24, 2.42, 1.72, 8.86, repro,
2007-11-25,0.69, -0.31, 9.08, 2.36, 1.69, 8.74, repro,
2007-11-26,0.51, 1.61, 10.88, 2.4, 1.67, 8.42, repro,
2007-11-27,0.79, -0.71, 9.97, 2.28, 1.6, 8.4, repro,
2007-11-28,1.00, 0.58, 7.87, 2.33, 1.64, 8.58, repro,
2007-11-29,-0.90, 0.62, 9.24, 2.26, 1.59, 8.37, repro,
2007-11-30,-0.02, -0.51, 10.34, 2.34, 1.69, 8.51, repro,
2007-12-01,-0.20, -1.10, -4.97, 2.34, 1.65, 8.58, repro,
2007-12-02,2.81, 0.27, 7.51, 2.27, 1.59, 8.06, repro,
2007-12-03,0.97, -2.24, 7.93, 2.34, 1.62, 8.14, repro,
2007-12-04,0.95, -0.29, 18.96, 2.29, 1.6, 8.36, repro,
2007-12-05,-0.95, 1.84, 21.38, 2.38, 1.65, 8.66, repro,
2007-12-06,1.04, -0.41, 11.24, 2.31, 1.66, 8.36, repro,
2007-12-07,-0.34, -1.58, 10.43, 2.37, 1.66, 8.83, repro,
2007-12-08,2.02, -1.50, 7.38, 2.28, 1.6, 8.27, repro,
2007-12-09,2.62, -0.21, 4.52, 2.41, 1.75, 9.08, repro,
2007-12-10,2.51, 0.21, 2.37, 2.38, 1.64, 8.55, repro,
2007-12-11,-1.07, 0.32, 12.79, 2.52, 1.81, 9.48, repro,
2007-12-12,1.15, -0.93, 10.88, 2.52, 1.82, 9.33, repro,
2007-12-13,-3.71, -0.17, 11.30, 2.39, 1.68, 8.63, repro,
2007-12-14,1.22, -1.32, 15.86, 2.31, 1.64, 8.26, repro,
2007-12-15,1.66, 0.87, 17.19, 2.28, 1.63, 8.14, repro,
2007-12-16,-0.21, -0.94, 9.46, 2.43, 1.75, 8.59, repro,
2007-12-17,-0.25, 1.22, -1.40, 2.45, 1.73, 8.98, repro,
2007-12-18,1.37, -2.49, 7.44, 2.55, 1.76, 8.85, repro,
2007-12-19,1.43, -1.23, 10.07, 2.34, 1.66, 8.39, repro,
2007-12-20,0.12, -2.71, 8.50, 2.39, 1.67, 8.42, repro,
2007-12-21,-0.40, -0.59, 11.23, 2.35, 1.7, 8.37, repro,
2007-12-22,0.62, -1.89, 9.72, 2.34, 1.7, 8.41, repro,
2007-12-23,-0.09, -2.64, 10.83, 2.33, 1.61, 8.28, repro,
2007-12-24,0.58, -1.05, 14.00, 2.23, 1.55, 8.03, repro,
2007-12-25,-1.44, -1.85, 14.25, 2.31, 1.63, 8.4, repro,
2007-12-26,0.49, -1.35, 11.48, 2.27, 1.63, 8.31, repro,
2007-12-27,1.36, -1.56, 9.71, 2.38, 1.65, 8.54, repro,
2007-12-28,-0.11, -2.35, 10.11, 2.36, 1.63, 8.46, repro,
2007-12-29,1.28, -0.96, 4.59, 2.33, 1.62, 8.26, repro,
