PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, ASKY
Station name, Astrup_Kystland 
Begin Date, 2007-08-20
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, ASKY.cwu.nam14.pos
Offset from source file, -4.36 mm North, -17.48 mm East, 99.74 mm Vertical
Reference position, 75.7261286070 North Latitude, -58.257348695 East Longitude, 687.36811 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2007-11-29,-1.15, -1.58, 2.81, 2, 1.5, 9.74, repro,
2007-11-30,-0.81, -1.18, 1.66, 2.04, 1.57, 9.99, repro,
2007-12-01,1.28, -2.55, -3.17, 2.04, 1.58, 10, repro,
2007-12-02,1.69, -0.48, -0.84, 1.96, 1.51, 9.58, repro,
2007-12-03,0.13, -1.69, -2.79, 1.99, 1.53, 9.64, repro,
2007-12-04,-0.31, -1.38, 8.95, 2.02, 1.54, 9.81, repro,
2007-12-05,-0.87, -2.63, 15.17, 2.03, 1.54, 9.88, repro,
2007-12-06,0.16, -3.38, 11.70, 2.07, 1.58, 9.96, repro,
2007-12-07,-0.85, -2.60, 6.85, 2.09, 1.63, 10.13, repro,
2007-12-08,0.19, -2.81, -3.10, 2.04, 1.57, 10.01, repro,
2007-12-09,0.18, -1.71, -5.51, 2.06, 1.56, 9.85, repro,
2007-12-10,1.34, -2.90, -2.98, 2.15, 1.65, 10.28, repro,
2007-12-11,-1.20, -2.73, 10.89, 2.08, 1.58, 10, repro,
2007-12-12,-0.18, -2.77, 9.15, 2.1, 1.66, 10.3, repro,
2007-12-13,-0.58, -1.37, 4.84, 2.06, 1.6, 10.08, repro,
2007-12-14,0.49, -1.81, 8.65, 2.01, 1.56, 9.81, repro,
2007-12-15,1.33, -3.26, 14.20, 2.02, 1.55, 9.87, repro,
2007-12-16,0.39, -2.24, 4.44, 2.03, 1.56, 9.87, repro,
2007-12-17,0.72, -0.29, 3.00, 2.16, 1.67, 10.39, repro,
2007-12-18,0.45, -3.21, 5.06, 2.02, 1.56, 9.9, repro,
2007-12-19,-0.51, -1.76, 10.14, 2.13, 1.64, 10.31, repro,
2007-12-20,-1.34, -2.28, 3.32, 2.06, 1.55, 9.95, repro,
2007-12-21,-0.45, -2.00, -3.21, 2.12, 1.61, 10.19, repro,
2007-12-22,-1.03, -3.49, 4.03, 2.03, 1.55, 9.84, repro,
2007-12-23,-1.46, -1.70, 10.39, 2.05, 1.56, 9.94, repro,
2007-12-24,-0.21, -2.87, 9.70, 2.05, 1.58, 10.11, repro,
2007-12-25,0.42, -3.32, 11.42, 2.03, 1.56, 9.87, repro,
2007-12-26,0.16, -3.14, 3.57, 2.05, 1.57, 9.81, repro,
2007-12-27,1.50, -3.17, 3.95, 2.1, 1.56, 10.1, repro,
