PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, MARG
Station name, Marie_Gletscher 
Begin Date, 2007-08-31
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, MARG.cwu.nam14.pos
Offset from source file, -8.52 mm North, -9.79 mm East, 55.33 mm Vertical
Reference position, 77.1870370532 North Latitude, -65.6946223529 East Longitude, 670.61773 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2008-04-13,1.33, -2.55, -5.05, 1.94, 1.48, 10.07, repro,
2008-04-14,0.74, -1.77, 1.82, 1.9, 1.46, 9.94, repro,
2008-04-15,2.47, -1.70, 5.43, 1.98, 1.49, 10.26, repro,
2008-04-16,-1.91, -1.05, -4.11, 1.96, 1.5, 10.12, repro,
2008-04-17,-0.37, -1.42, -2.34, 1.98, 1.49, 10.22, repro,
2008-04-18,-1.48, -1.89, -6.44, 1.94, 1.47, 10.05, repro,
2008-04-19,0.26, -2.80, -12.84, 1.93, 1.5, 10.14, repro,
2008-04-20,2.56, -2.85, -11.60, 1.95, 1.52, 10.14, repro,
2008-04-21,0.71, -1.85, -11.77, 1.92, 1.46, 9.98, repro,
2008-04-22,1.83, -1.49, -14.59, 1.91, 1.47, 9.95, repro,
2008-04-23,1.72, -1.69, -20.11, 1.98, 1.51, 10.27, repro,
2008-04-24,1.73, -2.02, -15.12, 1.95, 1.51, 10.24, repro,
2008-04-25,1.18, -1.62, -9.45, 1.9, 1.48, 10, repro,
2008-04-26,0.37, -2.54, -10.56, 1.96, 1.49, 10.29, repro,
2008-04-27,0.85, -1.58, -11.93, 1.95, 1.48, 10.19, repro,
2008-04-28,0.11, -1.35, -10.60, 1.98, 1.49, 10.32, repro,
2008-04-29,0.75, -3.52, -11.73, 2.02, 1.54, 10.44, repro,
2008-04-30,0.12, -1.51, -15.83, 1.92, 1.47, 10.01, repro,
2008-05-01,1.45, -2.03, -15.60, 1.9, 1.48, 9.99, repro,
2008-05-02,1.38, -0.29, -17.83, 1.92, 1.49, 10.12, repro,
2008-05-03,-0.47, -1.20, -18.02, 1.93, 1.47, 10.06, repro,
2008-05-04,2.30, -1.43, -6.85, 2.04, 1.55, 10.44, repro,
2008-05-05,-0.11, -1.42, -13.61, 1.9, 1.47, 9.91, repro,
2008-05-06,1.16, -2.71, -11.64, 1.92, 1.48, 10.06, repro,
