PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, GROK
Station name, Gronne_Nunatak  
Begin Date, 2008-07-08
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, GROK.cwu.nam14.pos
Offset from source file, -4.31 mm North, -19.02 mm East, 53.90 mm Vertical
Reference position, 78.4426981683 North Latitude, -22.9037619947 East Longitude, 1045.90985 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2008-11-19,-1.58, -0.30, 5.30, 1.97, 1.59, 10.73, repro,
2008-11-20,-0.21, -2.56, -3.40, 2.04, 1.65, 11.2, repro,
2008-11-21,-1.05, -0.96, 1.13, 2.04, 1.68, 11.1, repro,
2008-11-22,-0.15, -2.55, 11.37, 2.01, 1.63, 10.86, repro,
2008-11-23,-0.85, -1.69, 6.33, 2.12, 1.64, 11.68, repro,
2008-11-24,-0.10, 0.35, 9.53, 2.19, 1.78, 12.45, repro,
2008-11-25,2.14, -3.02, 7.21, 2.05, 1.64, 11.62, repro,
2008-11-26,-0.69, -2.07, 10.97, 2.09, 1.74, 12.18, repro,
2008-11-27,-1.05, -3.26, -2.88, 1.99, 1.58, 11.07, repro,
2008-11-28,-2.32, -3.02, 9.26, 2.03, 1.62, 11.47, repro,
2008-11-29,-2.66, -2.61, 7.90, 2, 1.58, 11.29, repro,
2008-11-30,-1.65, -2.76, 12.46, 1.96, 1.57, 10.82, repro,
2008-12-01,-0.83, -4.15, 5.38, 1.94, 1.55, 10.71, repro,
2008-12-02,0.68, -2.39, 31.23, 7.02, 5.27, 38.95, repro,
2008-12-03,2.32, -0.84, 9.03, 2.02, 1.59, 11.29, repro,
2008-12-04,1.44, -0.60, 15.72, 2.1, 1.66, 11.74, repro,
2008-12-05,0.70, -2.43, 10.75, 2, 1.56, 11.13, repro,
2008-12-06,-0.19, -1.83, 20.94, 2.11, 1.7, 11.77, repro,
2008-12-07,-0.95, -3.90, 11.25, 2.05, 1.62, 11.55, repro,
2008-12-08,0.17, -2.80, 6.60, 2, 1.57, 11.08, repro,
2008-12-09,-0.31, -4.29, 9.54, 2.02, 1.55, 11.28, repro,
2008-12-10,2.23, -3.09, 17.97, 1.97, 1.53, 10.84, repro,
2008-12-11,1.24, -1.53, 13.13, 1.99, 1.56, 11.17, repro,
2008-12-12,-0.19, -0.49, 19.25, 1.99, 1.62, 11.07, repro,
2008-12-13,-0.24, -3.11, 3.91, 1.94, 1.58, 10.89, repro,
2008-12-14,-1.15, -3.11, 8.10, 1.91, 1.52, 10.54, repro,
2008-12-15,1.36, -1.99, 10.56, 1.97, 1.57, 10.87, repro,
2008-12-16,0.19, -0.56, 16.18, 1.95, 1.53, 10.78, repro,
2008-12-17,-1.77, -1.72, 7.94, 1.94, 1.56, 10.75, repro,
2008-12-18,0.56, -0.44, 11.70, 1.91, 1.52, 10.58, repro,
2008-12-19,-0.30, 0.40, 7.85, 2, 1.57, 11.02, repro,
2008-12-20,-0.14, -1.52, 13.69, 1.92, 1.5, 10.56, repro,
2008-12-21,-1.10, -0.52, 5.45, 1.91, 1.51, 10.48, repro,
2008-12-22,0.47, 1.10, 7.21, 1.92, 1.52, 10.44, repro,
2008-12-23,-0.21, -0.42, 5.81, 1.94, 1.59, 10.8, repro,
2008-12-24,1.65, -0.18, 18.54, 1.94, 1.59, 10.88, repro,
2008-12-25,0.16, 0.83, 7.90, 1.93, 1.52, 10.62, repro,
2008-12-26,-0.52, 1.57, 2.28, 1.92, 1.51, 10.46, repro,
2008-12-27,2.15, 1.44, 6.98, 1.93, 1.52, 10.61, repro,
2008-12-28,2.27, 0.96, 7.66, 1.92, 1.53, 10.54, repro,
2008-12-29,-2.27, 1.99, 2.40, 1.9, 1.53, 10.62, repro,
2008-12-30,-1.40, -1.28, -1.21, 1.94, 1.53, 10.77, repro,
2008-12-31,-1.25, -0.03, -1.13, 1.93, 1.53, 10.63, repro,
2009-01-01,1.19, -1.56, 4.62, 2, 1.55, 11.07, repro,
2009-01-02,-0.50, -1.06, 1.10, 2, 1.59, 11.25, repro,
2009-01-03,-0.94, -1.47, 5.13, 1.93, 1.54, 10.71, repro,
2009-01-04,-1.05, -2.09, 3.62, 1.97, 1.56, 11.2, repro,
2009-01-05,1.75, -1.70, 10.09, 2.03, 1.56, 11.33, repro,
2009-01-06,0.32, -0.59, 8.69, 1.95, 1.53, 10.77, repro,
2009-01-07,0.27, -0.58, 15.51, 1.97, 1.53, 10.87, repro,
2009-01-08,-0.30, 0.93, 13.46, 2.01, 1.57, 11.2, repro,
2009-01-09,-0.78, 0.65, 13.21, 2.06, 1.64, 11.37, repro,
2009-01-10,-0.13, 0.42, 14.54, 1.94, 1.55, 10.77, repro,
2009-01-11,0.05, 1.29, 18.23, 1.93, 1.53, 10.65, repro,
2009-01-12,1.80, 1.26, 12.83, 2.17, 1.64, 11.78, repro,
2009-01-13,-0.04, 0.59, 13.75, 2.03, 1.59, 11.19, repro,
2009-01-14,0.95, 1.45, 12.48, 2.05, 1.58, 11.3, repro,
2009-01-15,1.44, 2.58, 9.12, 1.96, 1.55, 10.82, repro,
2009-01-16,1.52, 1.31, 15.08, 1.97, 1.55, 10.82, repro,
2009-01-17,0.18, 0.41, 17.88, 2.03, 1.6, 11.12, repro,
2009-01-18,2.26, 0.51, 15.89, 2.2, 1.73, 12.02, repro,
2009-01-19,1.25, 1.70, 4.24, 2.03, 1.61, 11.12, repro,
2009-01-20,2.50, 2.30, 4.14, 2, 1.57, 10.91, repro,
2009-01-21,4.05, 1.35, 8.73, 2.1, 1.68, 11.46, repro,
2009-01-22,4.94, 0.95, 11.74, 2.05, 1.61, 11.22, repro,
2009-01-23,0.93, 1.49, 5.10, 1.97, 1.54, 10.77, repro,
2009-01-24,0.71, -0.76, 8.30, 2.02, 1.58, 11.11, repro,
2009-01-25,1.06, 0.14, 17.06, 2.11, 1.63, 11.63, repro,
2009-01-26,2.86, 0.71, 15.46, 2.03, 1.6, 11.29, repro,
2009-01-27,4.97, 2.54, 21.40, 1.99, 1.56, 10.9, repro,
2009-01-28,2.66, 0.83, 20.98, 1.95, 1.53, 10.71, repro,
2009-01-29,2.71, 2.17, 22.88, 1.92, 1.52, 10.57, repro,
2009-01-30,3.58, -0.06, 21.26, 1.91, 1.51, 10.52, repro,
2009-01-31,5.75, -1.21, 18.16, 1.98, 1.54, 10.93, repro,
2009-02-01,4.39, -0.22, 13.24, 1.9, 1.52, 10.57, repro,
2009-02-02,6.90, -0.10, 4.71, 1.91, 1.51, 10.53, repro,
2009-02-03,3.73, -1.92, 0.98, 1.91, 1.52, 10.58, repro,
2009-02-04,4.48, -0.55, 12.29, 1.99, 1.59, 11.13, repro,
2009-02-05,3.65, -2.11, 19.11, 1.92, 1.54, 10.64, repro,
2009-02-06,-0.88, -1.09, 18.89, 1.91, 1.53, 10.72, repro,
2009-02-07,2.00, 0.12, 14.14, 1.96, 1.54, 10.83, repro,
2009-02-08,0.19, -1.45, 17.98, 1.89, 1.51, 10.46, repro,
2009-02-09,0.98, -1.53, 8.37, 1.89, 1.49, 10.27, repro,
2009-02-10,-0.32, -1.43, 6.88, 1.9, 1.49, 10.39, repro,
2009-02-11,-0.67, -1.63, 9.21, 1.94, 1.54, 10.91, repro,
2009-02-12,-1.34, -1.27, 13.50, 1.95, 1.53, 10.93, repro,
2009-02-13,0.38, 1.40, 1.38, 1.91, 1.52, 10.65, repro,
2009-02-14,0.99, 1.13, 3.97, 1.89, 1.5, 10.38, repro,
2009-02-15,1.54, 1.37, 12.82, 1.93, 1.51, 10.62, repro,
2009-02-16,1.86, 1.12, 12.52, 1.96, 1.55, 10.8, repro,
2009-02-17,2.20, -0.87, 10.12, 1.95, 1.56, 10.99, repro,
2009-02-18,0.28, 0.47, 10.24, 1.92, 1.52, 10.69, repro,
2009-02-19,-2.51, -0.12, 5.33, 1.89, 1.51, 10.49, repro,
2009-02-20,-0.08, 0.88, 12.27, 1.9, 1.5, 10.43, repro,
2009-02-21,-0.48, 0.06, 1.85, 1.92, 1.52, 10.59, repro,
2009-02-22,1.65, -1.16, 8.29, 1.94, 1.56, 10.92, repro,
2009-02-23,0.66, -0.67, 3.50, 2, 1.55, 11.08, repro,
2009-02-24,0.11, -1.75, 1.31, 2.47, 2.14, 11.28, repro,
2009-02-25,1.20, 1.73, 0.24, 254.5, 431.89, 871.48, repro,
