CCAR's Altimetry Explorer
https://ccar.colorado.edu/altimetry/
ALTIMETRY INFORMATION
lat,64.25
lon,-51.75
Source,JPL SSHA Grids v1812

TIDEGAUGE INFORMATION
lat,64.1719970703125
lon,308.2799987792969
code,820
location,Nuuk
Source,UHSLC FD + RQ data


Altimetry,,,Tide Gauge
time,sla (cm),,time,sla (cm)
1995.2436687200548,-9.546910153127763,,2017.3655030800821,-5.570765027322238
1995.2573579739903,-8.001375542379472,,2017.3791923340177,-0.9707650273222157
1995.2710472279261,-7.054676399923418,,2017.406570841889,-5.870765027322193
1995.2847364818617,-5.000448094106767,,2017.4202600958247,-8.570765027322238
1995.2984257357973,-5.094544754720781,,2017.4339493497605,-2.6707650273222043
1995.3121149897331,-7.101206169820879,,2017.5434633812458,-5.070765027322238
1995.3258042436687,-7.973380909658525,,2017.5571526351814,-6.070765027322238
1995.3394934976043,-7.750565872884843,,2017.570841889117,-5.370765027322193
1995.35318275154,-8.03921781609163,,2017.5845311430528,2.5292349726777843
1995.3668720054757,-8.66215883324251,,2017.5982203969884,2.729234972677773
1995.3805612594113,-7.0931633574734665,,2017.611909650924,-0.870765027322193
1995.394250513347,-6.411572800375078,,2017.6255989048598,2.0292349726777843
1995.4079397672826,-3.9869781596432667,,2017.6392881587954,10.129234972677807
1995.4216290212185,-2.6524060828457814,,2017.652977412731,10.529234972677784
1995.435318275154,-2.197679386831377,,2017.6666666666667,9.629234972677807
1995.4490075290896,-1.769222126699541,,2017.6803559206023,1.4292349726777616
1995.4626967830254,-2.1254783732663136,,2017.694045174538,2.8292349726777957
1995.476386036961,-2.1300960643063527,,2017.7077344284737,6.629234972677807
1995.4900752908966,-3.4384776217709523,,2017.7214236824093,-2.4707650273222157
1995.5037645448324,-2.8349557978878956,,2017.7351129363449,5.029234972677784
1995.517453798768,-4.209750519491289,,2017.7488021902807,7.429234972677762
1995.5311430527036,-5.09425579140291,,2017.7624914442163,4.329234972677796
1995.5448323066394,-4.482965336538408,,2017.7761806981518,4.929234972677762
1995.558521560575,-1.6180949074994067,,2017.7898699520877,4.029234972677784
1995.5722108145105,-0.703027890421007,,2017.8035592060232,-1.270765027322227
1995.5859000684463,1.9968034165133497,,2017.817248459959,14.229234972677773
1995.599589322382,1.1463207142581007,,2017.8309377138946,16.129234972677807
1995.6132785763175,-0.05862939859137331,,2017.8446269678302,-2.370765027322193
1995.6269678302533,-1.3221810920010546,,2017.858316221766,10.029234972677784
1995.640657084189,-3.648870096899126,,2017.8720054757016,12.829234972677796
1995.6543463381245,-2.786166535116289,,2017.8856947296372,19.629234972677807
1995.6680355920603,-0.8635982138882616,,2017.899383983573,31.029234972677784
1995.6817248459959,0.560028328203108,,2017.9130732375086,28.329234972677796
1995.6954140999314,2.5128017800082225,,2017.9267624914442,18.629234972677807
1995.7091033538672,3.281584872507002,,2017.94045174538,17.229234972677773
1995.7227926078028,4.708964003824141,,2017.9541409993155,12.329234972677796
1995.7364818617386,5.395874156259444,,2017.9678302532511,14.029234972677784
1995.7501711156742,3.3337339298953075,,2017.981519507187,20.629234972677807
1995.7638603696098,4.442710055612471,,2017.9952087611225,24.829234972677796
1995.7775496235456,3.1503235237826366,,2018.008898015058,9.529234972677784
1995.7912388774812,4.4234734909762405,,2018.022587268994,15.629234972677807
1995.8049281314168,7.101251734994795,,2018.0362765229295,10.429234972677762
1995.8186173853526,9.818590297006514,,2018.049965776865,3.729234972677773
1995.8323066392882,10.901852740548994,,2018.0636550308009,10.329234972677796
1995.8459958932237,9.283469332956221,,2018.0773442847365,4.029234972677784
1995.8596851471596,4.780345572732832,,2018.091033538672,-3.1707650273222043
1995.8733744010951,4.317860736154463,,2018.1047227926078,-2.870765027322193
1995.8870636550307,2.570701493524458,,2018.1184120465434,-8.770765027322227
1995.9007529089665,1.89090467860594,,2018.132101300479,-7.570765027322238
1995.914442162902,1.8211292164553663,,2018.1457905544148,-15.470765027322216
1995.9281314168377,0.649022890828993,,2018.1594798083504,-4.370765027322193
1995.9418206707735,-0.3298068208466509,,2018.1731690622862,-4.070765027322238
1995.955509924709,-2.2559007270108205,,2018.1868583162218,-6.370765027322193
1995.9691991786447,-2.6375299556027394,,2018.2005475701574,-1.1707650273222043
1995.9828884325805,-1.3257508141766527,,2018.2142368240932,4.829234972677796
1995.996577686516,-0.2953474683533648,,2018.2279260780288,-3.770765027322227
1996.0102669404519,-0.7138503057728747,,2018.2416153319643,-6.970765027322216
1996.0239561943874,-0.6880517465840319,,2018.2553045859001,4.929234972677762
1996.037645448323,-0.15505276749238764,,2018.2689938398357,3.629234972677807
1996.0513347022588,-0.3265603644619921,,2018.2826830937713,-7.670765027322204
1996.0650239561944,-1.2259594065915087,,2018.2963723477071,-3.770765027322227
1996.07871321013,-2.3840767009030324,,2018.3100616016427,-0.6707650273222043
1996.0924024640658,-2.627601490713213,,2018.3237508555783,-0.6707650273222043
1996.1060917180014,-5.23629509041414,,2018.337440109514,-4.970765027322216
1996.119780971937,-5.171886311269853,,2018.3511293634497,-11.370765027322193
1996.1334702258728,-3.8552454573880177,,2018.3648186173853,-1.0707650273222384
1996.1471594798084,-2.945329533315752,,2018.378507871321,0.22923497267777293
1996.160848733744,-4.512488709188554,,2018.3921971252566,-4.770765027322227
1996.1745379876797,-4.845305309988115,,2018.4058863791922,4.929234972677762
1996.1882272416153,-5.908991680837724,,2018.419575633128,7.129234972677807
