Time (UTC),prs(m)
9/23/20 1:52,-0.191
9/23/20 1:57,-0.196
9/23/20 2:02,-0.204
9/23/20 2:07,-0.217
9/23/20 2:12,-0.227
9/23/20 2:17,-0.241
9/23/20 2:22,-0.249
9/23/20 2:27,-0.274
9/23/20 2:32,-0.297
9/23/20 2:37,-0.319
9/23/20 2:42,-0.344
9/23/20 2:47,-0.368
9/23/20 2:52,-0.41
9/23/20 2:57,-0.436
9/23/20 3:02,-0.463
9/23/20 3:07,-0.5
9/23/20 3:12,-0.539
9/23/20 3:17,-0.581
9/23/20 3:22,-0.625
9/23/20 3:27,-0.665
9/23/20 3:32,-0.711
9/23/20 3:37,-0.76
9/23/20 3:42,-0.806
9/23/20 3:47,-0.858
9/23/20 3:52,-0.913
9/23/20 3:57,-0.966
9/23/20 4:02,-1.019
9/23/20 4:07,-1.068
9/23/20 4:12,-1.128
9/23/20 4:17,-1.184
9/23/20 4:22,-1.239
9/23/20 4:27,-1.297
9/23/20 4:32,-1.355
9/23/20 4:37,-1.416
9/23/20 4:42,-1.474
9/23/20 4:47,-1.532
9/23/20 4:52,-1.595
9/23/20 4:57,-1.655
9/23/20 5:02,-1.715
9/23/20 5:07,-1.775
9/23/20 5:12,-1.828
9/23/20 5:17,-1.892
9/23/20 5:22,-1.952
9/23/20 5:27,-2.001
9/23/20 5:32,-2.06
9/23/20 5:37,-2.119
9/23/20 5:42,-2.17
9/23/20 5:47,-2.229
9/23/20 5:52,-2.285
9/23/20 5:57,-2.334
9/23/20 6:02,-2.387
9/23/20 6:07,-2.439
9/23/20 6:12,-2.482
9/23/20 6:17,-2.529
9/23/20 6:22,-2.577
9/23/20 6:27,-2.62
9/23/20 6:32,-2.663
9/23/20 6:37,-2.705
9/23/20 6:42,-2.748
9/23/20 6:47,-2.789
9/23/20 6:52,-2.824
9/23/20 6:57,-2.857
9/23/20 7:02,-2.889
9/23/20 7:07,-2.921
9/23/20 7:12,-2.954
9/23/20 7:17,-2.981
9/23/20 7:22,-2.998
9/23/20 7:27,-3.019
9/23/20 7:32,-3.039
9/23/20 7:37,-3.051
9/23/20 7:42,-3.067
9/23/20 7:47,-3.079
9/23/20 7:52,-3.086
9/23/20 7:57,-3.085
9/23/20 8:02,-3.091
9/23/20 8:07,-3.091
9/23/20 8:12,-3.091
9/23/20 8:17,-3.083
9/23/20 8:22,-3.071
9/23/20 8:27,-3.063
9/23/20 8:32,-3.048
9/23/20 8:37,-3.038
9/23/20 8:42,-3.012
9/23/20 8:47,-2.99
9/23/20 8:52,-2.968
9/23/20 8:57,-2.944
9/23/20 9:02,-2.914
9/23/20 9:07,-2.879
9/23/20 9:12,-2.84
9/23/20 9:17,-2.798
9/23/20 9:22,-2.772
9/23/20 9:27,-2.735
9/23/20 9:32,-2.686
9/23/20 9:37,-2.648
9/23/20 9:42,-2.597
9/23/20 9:47,-2.544
9/23/20 9:52,-2.496
9/23/20 9:57,-2.443
9/23/20 10:02,-2.386
9/23/20 10:07,-2.339
9/23/20 10:12,-2.279
9/23/20 10:17,-2.218
9/23/20 10:22,-2.163
9/23/20 10:27,-2.107
9/23/20 10:32,-2.049
9/23/20 10:37,-1.986
9/23/20 10:42,-1.924
9/23/20 10:47,-1.855
9/23/20 10:52,-1.791
9/23/20 10:57,-1.73
9/23/20 11:02,-1.665
9/23/20 11:07,-1.6
9/23/20 11:12,-1.535
9/23/20 11:17,-1.473
9/23/20 11:22,-1.403
9/23/20 11:27,-1.34
9/23/20 11:32,-1.281
9/23/20 11:37,-1.215
9/23/20 11:42,-1.158
9/23/20 11:47,-1.1
9/23/20 11:52,-1.048
9/23/20 11:57,-0.989
9/23/20 12:02,-0.93
9/23/20 12:07,-0.863
9/23/20 12:12,-0.816
9/23/20 12:17,-0.765
9/23/20 12:22,-0.702
9/23/20 12:27,-0.655
9/23/20 12:32,-0.613
9/23/20 12:37,-0.571
9/23/20 12:42,-0.52
9/23/20 12:47,-0.48
9/23/20 12:52,-0.446
9/23/20 12:57,-0.4
9/23/20 13:02,-0.359
9/23/20 13:07,-0.33
9/23/20 13:12,-0.297
9/23/20 13:17,-0.266
9/23/20 13:22,-0.246
9/23/20 13:27,-0.214
9/23/20 13:32,-0.194
9/23/20 13:37,-0.164
9/23/20 13:42,-0.142
9/23/20 13:47,-0.134
9/23/20 13:52,-0.116
9/23/20 13:57,-0.096
9/23/20 14:02,-0.091
9/23/20 14:07,-0.073
9/23/20 14:12,-0.073
9/23/20 14:17,-0.07
9/23/20 14:22,-0.052
9/23/20 14:27,-0.058
9/23/20 14:32,-0.055
9/23/20 14:37,-0.058
9/23/20 14:42,-0.073
9/23/20 14:47,-0.067
9/23/20 14:52,-0.085
9/23/20 14:57,-0.098
9/23/20 15:02,-0.105
9/23/20 15:07,-0.134
9/23/20 15:12,-0.154
9/23/20 15:17,-0.173
9/23/20 15:22,-0.2
9/23/20 15:27,-0.212
9/23/20 15:32,-0.247
9/23/20 15:37,-0.275
9/23/20 15:42,-0.298
9/23/20 15:47,-0.335
9/23/20 15:52,-0.37
9/23/20 15:57,-0.398
9/23/20 16:02,-0.438
9/23/20 16:07,-0.474
9/23/20 16:12,-0.512
9/23/20 16:17,-0.552
9/23/20 16:22,-0.591
9/23/20 16:27,-0.639
9/23/20 16:32,-0.686
9/23/20 16:37,-0.732
9/23/20 16:42,-0.777
9/23/20 16:47,-0.822
9/23/20 16:52,-0.869
9/23/20 16:57,-0.919
9/23/20 17:02,-0.966
9/23/20 17:07,-1.01
9/23/20 17:12,-1.069
9/23/20 17:17,-1.114
9/23/20 17:22,-1.166
9/23/20 17:27,-1.22
9/23/20 17:32,-1.269
9/23/20 17:37,-1.317
9/23/20 17:42,-1.369
9/23/20 17:47,-1.426
9/23/20 17:52,-1.475
9/23/20 17:57,-1.527
9/23/20 18:02,-1.578
9/23/20 18:07,-1.63
9/23/20 18:12,-1.686
9/23/20 18:17,-1.737
9/23/20 18:22,-1.786
9/23/20 18:27,-1.837
9/23/20 18:32,-1.884
9/23/20 18:37,-1.924
9/23/20 18:42,-1.98
9/23/20 18:47,-2.024
9/23/20 18:52,-2.07
9/23/20 18:57,-2.117
9/23/20 19:02,-2.154
9/23/20 19:07,-2.203
9/23/20 19:12,-2.238
9/23/20 19:17,-2.279
9/23/20 19:22,-2.315
9/23/20 19:27,-2.352
9/23/20 19:32,-2.386
9/23/20 19:37,-2.416
9/23/20 19:42,-2.451
9/23/20 19:47,-2.476
9/23/20 19:52,-2.503
9/23/20 19:57,-2.53
9/23/20 20:02,-2.55
9/23/20 20:07,-2.575
9/23/20 20:12,-2.592
9/23/20 20:17,-2.61
9/23/20 20:22,-2.629
9/23/20 20:27,-2.635
9/23/20 20:32,-2.647
9/23/20 20:37,-2.656
9/23/20 20:42,-2.661
9/23/20 20:47,-2.663
9/23/20 20:52,-2.655
9/23/20 20:57,-2.656
9/23/20 21:02,-2.647
9/23/20 21:07,-2.641
9/23/20 21:12,-2.635
9/23/20 21:17,-2.618
9/23/20 21:22,-2.608
9/23/20 21:27,-2.593
9/23/20 21:32,-2.571
9/23/20 21:37,-2.55
9/23/20 21:42,-2.527
9/23/20 21:47,-2.497
9/23/20 21:52,-2.478
9/23/20 21:57,-2.449
9/23/20 22:02,-2.417
9/23/20 22:07,-2.395
9/23/20 22:12,-2.356
9/23/20 22:17,-2.319
9/23/20 22:22,-2.29
9/23/20 22:27,-2.244
9/23/20 22:32,-2.208
9/23/20 22:37,-2.169
9/23/20 22:42,-2.125
9/23/20 22:47,-2.087
9/23/20 22:52,-2.048
9/23/20 22:57,-1.997
9/23/20 23:02,-1.957
9/23/20 23:07,-1.914
9/23/20 23:12,-1.861
9/23/20 23:17,-1.821
9/23/20 23:22,-1.771
9/23/20 23:27,-1.723
9/23/20 23:32,-1.675
9/23/20 23:37,-1.629
9/23/20 23:42,-1.581
9/23/20 23:47,-1.53
9/23/20 23:52,-1.487
9/23/20 23:57,-1.437
9/24/20 0:02,-1.388
9/24/20 0:07,-1.345
9/24/20 0:12,-1.292
9/24/20 0:17,-1.249
9/24/20 0:22,-1.205
9/24/20 0:27,-1.162
9/24/20 0:32,-1.119
9/24/20 0:37,-1.077
9/24/20 0:42,-1.039
9/24/20 0:47,-1.002
9/24/20 0:52,-0.965
9/24/20 0:57,-0.926
9/24/20 1:02,-0.893
9/24/20 1:07,-0.856
9/24/20 1:12,-0.828
9/24/20 1:17,-0.797
9/24/20 1:22,-0.77
9/24/20 1:27,-0.74
9/24/20 1:32,-0.715
9/24/20 1:37,-0.69
9/24/20 1:42,-0.663
9/24/20 1:47,-0.642
9/24/20 1:52,-0.615
9/24/20 1:57,-0.601
9/24/20 2:02,-0.588
9/24/20 2:07,-0.571
9/24/20 2:12,-0.556
9/24/20 2:17,-0.546
9/24/20 2:22,-0.53
9/24/20 2:27,-0.52
9/24/20 2:32,-0.51
9/24/20 2:37,-0.506
9/24/20 2:42,-0.506
9/24/20 2:47,-0.498
9/24/20 2:52,-0.499
9/24/20 2:57,-0.503
9/24/20 3:02,-0.503
9/24/20 3:07,-0.512
9/24/20 3:12,-0.52
9/24/20 3:17,-0.535
9/24/20 3:22,-0.54
9/24/20 3:27,-0.556
9/24/20 3:32,-0.573
9/24/20 3:37,-0.589
9/24/20 3:42,-0.608
9/24/20 3:47,-0.623
9/24/20 3:52,-0.641
9/24/20 3:57,-0.669
9/24/20 4:02,-0.689
9/24/20 4:07,-0.707
9/24/20 4:12,-0.746
9/24/20 4:17,-0.77
9/24/20 4:22,-0.8
9/24/20 4:27,-0.828
9/24/20 4:32,-0.858
9/24/20 4:37,-0.893
9/24/20 4:42,-0.927
9/24/20 4:47,-0.958
9/24/20 4:52,-0.997
9/24/20 4:57,-1.036
9/24/20 5:02,-1.076
9/24/20 5:07,-1.108
9/24/20 5:12,-1.149
9/24/20 5:17,-1.189
9/24/20 5:22,-1.232
9/24/20 5:27,-1.274
9/24/20 5:32,-1.314
9/24/20 5:37,-1.358
9/24/20 5:42,-1.401
9/24/20 5:47,-1.443
9/24/20 5:52,-1.482
9/24/20 5:57,-1.525
9/24/20 6:02,-1.564
9/24/20 6:07,-1.608
9/24/20 6:12,-1.654
9/24/20 6:17,-1.693
9/24/20 6:22,-1.735
9/24/20 6:27,-1.776
9/24/20 6:32,-1.822
9/24/20 6:37,-1.862
9/24/20 6:42,-1.902
9/24/20 6:47,-1.943
9/24/20 6:52,-1.977
9/24/20 6:57,-2.014
9/24/20 7:02,-2.052
9/24/20 7:07,-2.094
9/24/20 7:12,-2.129
9/24/20 7:17,-2.163
9/24/20 7:22,-2.196
9/24/20 7:27,-2.224
9/24/20 7:32,-2.259
9/24/20 7:37,-2.288
9/24/20 7:42,-2.319
9/24/20 7:47,-2.344
9/24/20 7:52,-2.367
9/24/20 7:57,-2.39
9/24/20 8:02,-2.416
9/24/20 8:07,-2.437
9/24/20 8:12,-2.458
9/24/20 8:17,-2.475
9/24/20 8:22,-2.491
9/24/20 8:27,-2.505
9/24/20 8:32,-2.514
9/24/20 8:37,-2.524
9/24/20 8:42,-2.538
9/24/20 8:47,-2.539
9/24/20 8:52,-2.549
9/24/20 8:57,-2.551
9/24/20 9:02,-2.549
9/24/20 9:07,-2.551
9/24/20 9:12,-2.541
9/24/20 9:17,-2.538
9/24/20 9:22,-2.532
9/24/20 9:27,-2.518
9/24/20 9:32,-2.51
9/24/20 9:37,-2.498
9/24/20 9:42,-2.482
9/24/20 9:47,-2.466
9/24/20 9:52,-2.442
9/24/20 9:57,-2.422
9/24/20 10:02,-2.402
9/24/20 10:07,-2.376
9/24/20 10:12,-2.347
9/24/20 10:17,-2.321
9/24/20 10:22,-2.293
9/24/20 10:27,-2.255
9/24/20 10:32,-2.231
9/24/20 10:37,-2.195
9/24/20 10:42,-2.156
9/24/20 10:47,-2.119
9/24/20 10:52,-2.082
9/24/20 10:57,-2.041
9/24/20 11:02,-2.002
9/24/20 11:07,-1.957
9/24/20 11:12,-1.915
9/24/20 11:17,-1.875
9/24/20 11:22,-1.825
9/24/20 11:27,-1.779
9/24/20 11:32,-1.738
9/24/20 11:37,-1.691
9/24/20 11:42,-1.648
9/24/20 11:47,-1.6
9/24/20 11:52,-1.554
9/24/20 11:57,-1.505
9/24/20 12:02,-1.461
9/24/20 12:07,-1.407
9/24/20 12:12,-1.362
9/24/20 12:17,-1.317
9/24/20 12:22,-1.269
9/24/20 12:27,-1.224
9/24/20 12:32,-1.174
9/24/20 12:37,-1.133
9/24/20 12:42,-1.092
9/24/20 12:47,-1.038
9/24/20 12:52,-0.993
9/24/20 12:57,-0.949
9/24/20 13:02,-0.909
9/24/20 13:07,-0.87
9/24/20 13:12,-0.824
9/24/20 13:17,-0.785
9/24/20 13:22,-0.746
9/24/20 13:27,-0.705
9/24/20 13:32,-0.666
9/24/20 13:37,-0.633
9/24/20 13:42,-0.594
9/24/20 13:47,-0.56
9/24/20 13:52,-0.53
9/24/20 13:57,-0.494
9/24/20 14:02,-0.467
9/24/20 14:07,-0.438
9/24/20 14:12,-0.412
9/24/20 14:17,-0.383
9/24/20 14:22,-0.359
9/24/20 14:27,-0.332
9/24/20 14:32,-0.309
9/24/20 14:37,-0.29
9/24/20 14:42,-0.271
9/24/20 14:47,-0.258
9/24/20 14:52,-0.243
9/24/20 14:57,-0.216
9/24/20 15:02,-0.202
9/24/20 15:07,-0.191
9/24/20 15:12,-0.18
9/24/20 15:17,-0.179
9/24/20 15:22,-0.163
9/24/20 15:27,-0.166
9/24/20 15:32,-0.162
9/24/20 15:37,-0.151
9/24/20 15:42,-0.152
9/24/20 15:47,-0.158
9/24/20 15:52,-0.161
9/24/20 15:57,-0.164
9/24/20 16:02,-0.162
9/24/20 16:07,-0.173
9/24/20 16:12,-0.176
9/24/20 16:17,-0.186
9/24/20 16:22,-0.205
9/24/20 16:27,-0.219
9/24/20 16:32,-0.231
9/24/20 16:37,-0.242
9/24/20 16:42,-0.265
9/24/20 16:47,-0.282
9/24/20 16:52,-0.3
9/24/20 16:57,-0.318
9/24/20 17:02,-0.344
9/24/20 17:07,-0.368
9/24/20 17:12,-0.392
9/24/20 17:17,-0.418
9/24/20 17:22,-0.446
9/24/20 17:27,-0.473
9/24/20 17:32,-0.5
9/24/20 17:37,-0.529
9/24/20 17:42,-0.556
9/24/20 17:47,-0.589
9/24/20 17:52,-0.625
9/24/20 17:57,-0.651
9/24/20 18:02,-0.696
9/24/20 18:07,-0.731
9/24/20 18:12,-0.763
9/24/20 18:17,-0.801
9/24/20 18:22,-0.835
9/24/20 18:27,-0.869
9/24/20 18:32,-0.908
9/24/20 18:37,-0.942
9/24/20 18:42,-0.984
9/24/20 18:47,-1.023
9/24/20 18:52,-1.056
9/24/20 18:57,-1.101
9/24/20 19:02,-1.139
9/24/20 19:07,-1.174
9/24/20 19:12,-1.21
9/24/20 19:17,-1.251
9/24/20 19:22,-1.292
9/24/20 19:27,-1.332
9/24/20 19:32,-1.369
9/24/20 19:37,-1.405
9/24/20 19:42,-1.443
9/24/20 19:47,-1.481
9/24/20 19:52,-1.509
9/24/20 19:57,-1.55
9/24/20 20:02,-1.585
9/24/20 20:07,-1.621
9/24/20 20:12,-1.65
9/24/20 20:17,-1.682
9/24/20 20:22,-1.719
9/24/20 20:27,-1.749
9/24/20 20:32,-1.777
9/24/20 20:37,-1.809
9/24/20 20:42,-1.838
9/24/20 20:47,-1.864
9/24/20 20:52,-1.887
9/24/20 20:57,-1.908
9/24/20 21:02,-1.935
9/24/20 21:07,-1.955
9/24/20 21:12,-1.97
9/24/20 21:17,-1.985
9/24/20 21:22,-1.999
9/24/20 21:27,-2.012
9/24/20 21:32,-2.027
9/24/20 21:37,-2.036
9/24/20 21:42,-2.044
9/24/20 21:47,-2.051
9/24/20 21:52,-2.056
9/24/20 21:57,-2.06
9/24/20 22:02,-2.064
9/24/20 22:07,-2.065
9/24/20 22:12,-2.062
9/24/20 22:17,-2.064
9/24/20 22:22,-2.059
9/24/20 22:27,-2.05
9/24/20 22:32,-2.048
9/24/20 22:37,-2.04
9/24/20 22:42,-2.027
9/24/20 22:47,-2.014
9/24/20 22:52,-1.998
9/24/20 22:57,-1.985
9/24/20 23:02,-1.974
9/24/20 23:07,-1.95
9/24/20 23:12,-1.932
9/24/20 23:17,-1.913
9/24/20 23:22,-1.893
9/24/20 23:27,-1.872
9/24/20 23:32,-1.849
9/24/20 23:37,-1.825
9/24/20 23:42,-1.799
9/24/20 23:47,-1.772
9/24/20 23:52,-1.747
9/24/20 23:57,-1.716
9/25/20 0:02,-1.691
9/25/20 0:07,-1.662
9/25/20 0:12,-1.629
9/25/20 0:17,-1.597
9/25/20 0:22,-1.561
9/25/20 0:27,-1.531
9/25/20 0:32,-1.492
9/25/20 0:37,-1.461
9/25/20 0:42,-1.433
9/25/20 0:47,-1.395
9/25/20 0:52,-1.365
9/25/20 0:57,-1.327
9/25/20 1:02,-1.298
9/25/20 1:07,-1.269
9/25/20 1:12,-1.231
9/25/20 1:17,-1.206
9/25/20 1:22,-1.173
9/25/20 1:27,-1.144
9/25/20 1:32,-1.117
9/25/20 1:37,-1.083
9/25/20 1:42,-1.06
9/25/20 1:47,-1.026
9/25/20 1:52,-1
9/25/20 1:57,-0.971
9/25/20 2:02,-0.947
9/25/20 2:07,-0.918
9/25/20 2:12,-0.889
9/25/20 2:17,-0.859
9/25/20 2:22,-0.842
9/25/20 2:27,-0.818
9/25/20 2:32,-0.799
9/25/20 2:37,-0.778
9/25/20 2:42,-0.757
9/25/20 2:47,-0.74
9/25/20 2:52,-0.72
9/25/20 2:57,-0.701
9/25/20 3:02,-0.69
9/25/20 3:07,-0.666
9/25/20 3:12,-0.653
9/25/20 3:17,-0.645
9/25/20 3:22,-0.623
9/25/20 3:27,-0.615
9/25/20 3:32,-0.608
9/25/20 3:37,-0.586
9/25/20 3:42,-0.59
9/25/20 3:47,-0.581
9/25/20 3:52,-0.571
9/25/20 3:57,-0.572
9/25/20 4:02,-0.566
9/25/20 4:07,-0.563
9/25/20 4:12,-0.568
9/25/20 4:17,-0.568
9/25/20 4:22,-0.569
9/25/20 4:27,-0.575
9/25/20 4:32,-0.576
9/25/20 4:37,-0.585
9/25/20 4:42,-0.591
9/25/20 4:47,-0.6
9/25/20 4:52,-0.614
9/25/20 4:57,-0.622
9/25/20 5:02,-0.632
9/25/20 5:07,-0.64
9/25/20 5:12,-0.651
9/25/20 5:17,-0.668
9/25/20 5:22,-0.681
9/25/20 5:27,-0.698
9/25/20 5:32,-0.714
9/25/20 5:37,-0.732
9/25/20 5:42,-0.752
9/25/20 5:47,-0.773
9/25/20 5:52,-0.795
9/25/20 5:57,-0.816
9/25/20 6:02,-0.841
9/25/20 6:07,-0.859
9/25/20 6:12,-0.883
9/25/20 6:17,-0.909
9/25/20 6:22,-0.931
9/25/20 6:27,-0.961
9/25/20 6:32,-0.991
9/25/20 6:37,-1.015
9/25/20 6:42,-1.044
9/25/20 6:47,-1.057
9/25/20 6:52,-1.079
9/25/20 6:57,-1.12
9/25/20 7:02,-1.149
9/25/20 7:07,-1.177
9/25/20 7:12,-1.214
9/25/20 7:17,-1.243
9/25/20 7:22,-1.281
9/25/20 7:27,-1.311
9/25/20 7:32,-1.339
9/25/20 7:37,-1.379
9/25/20 7:42,-1.4
9/25/20 7:47,-1.433
9/25/20 7:52,-1.465
9/25/20 7:57,-1.495
9/25/20 8:02,-1.527
9/25/20 8:07,-1.555
9/25/20 8:12,-1.589
9/25/20 8:17,-1.617
9/25/20 8:22,-1.645
9/25/20 8:27,-1.673
9/25/20 8:32,-1.696
9/25/20 8:37,-1.724
9/25/20 8:42,-1.754
9/25/20 8:47,-1.774
9/25/20 8:52,-1.809
9/25/20 8:57,-1.828
9/25/20 9:02,-1.853
9/25/20 9:07,-1.871
9/25/20 9:12,-1.894
9/25/20 9:17,-1.914
9/25/20 9:22,-1.936
9/25/20 9:27,-1.962
9/25/20 9:32,-1.976
9/25/20 9:37,-1.991
9/25/20 9:42,-2.005
9/25/20 9:47,-2.016
9/25/20 9:52,-2.028
9/25/20 9:57,-2.034
9/25/20 10:02,-2.048
9/25/20 10:07,-2.048
9/25/20 10:12,-2.06
9/25/20 10:17,-2.058
9/25/20 10:22,-2.06
9/25/20 10:27,-2.069
9/25/20 10:32,-2.056
9/25/20 10:37,-2.058
9/25/20 10:42,-2.045
9/25/20 10:47,-2.046
9/25/20 10:52,-2.035
9/25/20 10:57,-2.022
9/25/20 11:02,-2.014
9/25/20 11:07,-2.01
9/25/20 11:12,-2.001
9/25/20 11:17,-1.975
9/25/20 11:22,-1.969
9/25/20 11:27,-1.937
9/25/20 11:32,-1.919
9/25/20 11:37,-1.913
9/25/20 11:42,-1.885
9/25/20 11:47,-1.872
9/25/20 11:52,-1.854
9/25/20 11:57,-1.812
9/25/20 12:02,-1.797
9/25/20 12:07,-1.771
9/25/20 12:12,-1.74
9/25/20 12:17,-1.71
9/25/20 12:22,-1.682
9/25/20 12:27,-1.653
9/25/20 12:32,-1.612
9/25/20 12:37,-1.589
9/25/20 12:42,-1.54
9/25/20 12:47,-1.527
9/25/20 12:52,-1.487
9/25/20 12:57,-1.445
9/25/20 13:02,-1.413
9/25/20 13:07,-1.362
9/25/20 13:12,-1.342
9/25/20 13:17,-1.302
9/25/20 13:22,-1.253
9/25/20 13:27,-1.235
9/25/20 13:32,-1.19
9/25/20 13:37,-1.148
9/25/20 13:42,-1.121
9/25/20 13:47,-1.075
9/25/20 13:52,-1.044
9/25/20 13:57,-1.014
9/25/20 14:02,-0.962
9/25/20 14:07,-0.945
9/25/20 14:12,-0.909
9/25/20 14:17,-0.869
9/25/20 14:22,-0.844
9/25/20 14:27,-0.801
9/25/20 14:32,-0.774
9/25/20 14:37,-0.739
9/25/20 14:42,-0.701
9/25/20 14:47,-0.675
9/25/20 14:52,-0.641
9/25/20 14:57,-0.613
9/25/20 15:02,-0.577
9/25/20 15:07,-0.547
9/25/20 15:12,-0.525
9/25/20 15:17,-0.488
9/25/20 15:22,-0.467
9/25/20 15:27,-0.436
9/25/20 15:32,-0.404
9/25/20 15:37,-0.393
9/25/20 15:42,-0.364
9/25/20 15:47,-0.339
9/25/20 15:52,-0.326
9/25/20 15:57,-0.29
9/25/20 16:02,-0.275
9/25/20 16:07,-0.263
9/25/20 16:12,-0.232
9/25/20 16:17,-0.22
9/25/20 16:22,-0.207
9/25/20 16:27,-0.192
9/25/20 16:32,-0.183
9/25/20 16:37,-0.167
9/25/20 16:42,-0.16
9/25/20 16:47,-0.156
9/25/20 16:52,-0.139
9/25/20 16:57,-0.141
9/25/20 17:02,-0.133
9/25/20 17:07,-0.128
9/25/20 17:12,-0.13
9/25/20 17:17,-0.127
9/25/20 17:22,-0.136
9/25/20 17:27,-0.137
9/25/20 17:32,-0.137
9/25/20 17:37,-0.143
9/25/20 17:42,-0.153
9/25/20 17:47,-0.165
9/25/20 17:52,-0.174
9/25/20 17:57,-0.194
9/25/20 18:02,-0.194
9/25/20 18:07,-0.205
9/25/20 18:12,-0.218
9/25/20 18:17,-0.236
9/25/20 18:22,-0.254
9/25/20 18:27,-0.272
9/25/20 18:32,-0.294
9/25/20 18:37,-0.317
9/25/20 18:42,-0.339
9/25/20 18:47,-0.362
9/25/20 18:52,-0.395
9/25/20 18:57,-0.418
9/25/20 19:02,-0.442
9/25/20 19:07,-0.48
9/25/20 19:12,-0.507
9/25/20 19:17,-0.542
9/25/20 19:22,-0.572
9/25/20 19:27,-0.601
9/25/20 19:32,-0.644
9/25/20 19:37,-0.674
9/25/20 19:42,-0.711
9/25/20 19:47,-0.743
9/25/20 19:52,-0.78
9/25/20 19:57,-0.827
9/25/20 20:02,-0.855
9/25/20 20:07,-0.901
9/25/20 20:12,-0.941
9/25/20 20:17,-0.976
9/25/20 20:22,-1.017
9/25/20 20:27,-1.056
9/25/20 20:32,-1.096
9/25/20 20:37,-1.133
9/25/20 20:42,-1.175
9/25/20 20:47,-1.213
9/25/20 20:52,-1.252
9/25/20 20:57,-1.284
9/25/20 21:02,-1.327
9/25/20 21:07,-1.367
9/25/20 21:12,-1.397
9/25/20 21:17,-1.442
9/25/20 21:22,-1.472
9/25/20 21:27,-1.506
9/25/20 21:32,-1.543
9/25/20 21:37,-1.576
9/25/20 21:42,-1.607
9/25/20 21:47,-1.648
9/25/20 21:52,-1.673
9/25/20 21:57,-1.701
9/25/20 22:02,-1.731
9/25/20 22:07,-1.761
9/25/20 22:12,-1.788
9/25/20 22:17,-1.819
9/25/20 22:22,-1.845
9/25/20 22:27,-1.866
9/25/20 22:32,-1.89
9/25/20 22:37,-1.907
9/25/20 22:42,-1.932
9/25/20 22:47,-1.949
9/25/20 22:52,-1.963
9/25/20 22:57,-1.982
9/25/20 23:02,-1.993
9/25/20 23:07,-2.003
9/25/20 23:12,-2.016
9/25/20 23:17,-2.021
9/25/20 23:22,-2.032
9/25/20 23:27,-2.038
9/25/20 23:32,-2.04
9/25/20 23:37,-2.049
9/25/20 23:42,-2.047
9/25/20 23:47,-2.048
9/25/20 23:52,-2.054
9/25/20 23:57,-2.05
9/26/20 0:02,-2.046
9/26/20 0:07,-2.046
9/26/20 0:12,-2.036
9/26/20 0:17,-2.031
9/26/20 0:22,-2.025
9/26/20 0:27,-2.021
9/26/20 0:32,-2.01
9/26/20 0:37,-1.995
9/26/20 0:42,-1.981
9/26/20 0:47,-1.973
9/26/20 0:52,-1.958
9/26/20 0:57,-1.938
9/26/20 1:02,-1.921
9/26/20 1:07,-1.902
9/26/20 1:12,-1.892
9/26/20 1:17,-1.872
9/26/20 1:22,-1.852
9/26/20 1:27,-1.834
9/26/20 1:32,-1.813
9/26/20 1:37,-1.791
9/26/20 1:42,-1.766
9/26/20 1:47,-1.746
9/26/20 1:52,-1.721
9/26/20 1:57,-1.697
9/26/20 2:02,-1.67
9/26/20 2:07,-1.642
9/26/20 2:12,-1.61
9/26/20 2:17,-1.581
9/26/20 2:22,-1.559
9/26/20 2:27,-1.53
9/26/20 2:32,-1.499
9/26/20 2:37,-1.473
9/26/20 2:42,-1.444
9/26/20 2:47,-1.414
9/26/20 2:52,-1.388
9/26/20 2:57,-1.36
9/26/20 3:02,-1.334
9/26/20 3:07,-1.31
9/26/20 3:12,-1.277
9/26/20 3:17,-1.249
9/26/20 3:22,-1.226
9/26/20 3:27,-1.196
9/26/20 3:32,-1.169
9/26/20 3:37,-1.145
9/26/20 3:42,-1.12
9/26/20 3:47,-1.088
9/26/20 3:52,-1.064
9/26/20 3:57,-1.041
9/26/20 4:02,-1.016
9/26/20 4:07,-0.994
9/26/20 4:12,-0.967
9/26/20 4:17,-0.941
9/26/20 4:22,-0.917
9/26/20 4:27,-0.896
9/26/20 4:32,-0.872
9/26/20 4:37,-0.853
9/26/20 4:42,-0.835
9/26/20 4:47,-0.814
9/26/20 4:52,-0.801
9/26/20 4:57,-0.782
9/26/20 5:02,-0.766
9/26/20 5:07,-0.751
9/26/20 5:12,-0.736
9/26/20 5:17,-0.724
9/26/20 5:22,-0.714
9/26/20 5:27,-0.696
9/26/20 5:32,-0.692
9/26/20 5:37,-0.683
9/26/20 5:42,-0.671
9/26/20 5:47,-0.671
9/26/20 5:52,-0.667
9/26/20 5:57,-0.666
9/26/20 6:02,-0.667
9/26/20 6:07,-0.663
9/26/20 6:12,-0.667
9/26/20 6:17,-0.669
9/26/20 6:22,-0.673
9/26/20 6:27,-0.68
9/26/20 6:32,-0.685
9/26/20 6:37,-0.699
9/26/20 6:42,-0.701
9/26/20 6:47,-0.713
9/26/20 6:52,-0.722
9/26/20 6:57,-0.735
9/26/20 7:02,-0.752
9/26/20 7:07,-0.764
9/26/20 7:12,-0.781
9/26/20 7:17,-0.8
9/26/20 7:22,-0.819
9/26/20 7:27,-0.836
